ts,symbol,net24,net7,net30,fee24,closed,wins,profit_factor,avg_pnl,last_trade_side,last_trade_time,last_trade_price,last_trade_qty
2026-03-09 07:50:03,ETHUSDT,-0.02584704,-0.89451439,-0.73201815,0.47167204,31,12,1.36055181,0.00693016,COMPRA,2026-03-09 07:00:08,2005.02,0.0065
2026-03-09 07:55:57,ADAUSDT,-0.20666216,-1.35998621,-1.89103293,0.41544216,29,10,1.01074901,0.00024688,COMPRA,2026-03-09 07:00:04,0.2565,47.3
2026-03-09 07:55:57,BNBUSDT,-0.14609086,-0.14609086,-0.14609086,0.34572086,23,11,1.06672019,0.00131424,COMPRA,2026-03-09 07:40:09,627.47,0.009
2026-03-09 07:55:57,BTCUSDT,-0.11362264,-1.83155033,-1.33845522,0.54929854,23,9,1.23038980,0.00736776,COMPRA,2026-03-09 07:00:05,67999.36,0.00033
2026-03-09 07:55:57,ETHUSDT,-0.02573418,-0.89423387,-0.73172733,0.47155918,31,12,1.36066197,0.00693194,COMPRA,2026-03-09 07:00:08,2005.02,0.0065
2026-03-09 08:01:48,ADAUSDT,-0.20711224,-1.36104341,-1.89224089,0.41589224,29,10,1.01042366,0.00023945,COMPRA,2026-03-09 07:00:04,0.2565,47.3
2026-03-09 08:01:48,BNBUSDT,-0.14644850,-0.14644850,-0.14644850,0.34607850,23,11,1.06633496,0.00130689,COMPRA,2026-03-09 07:40:09,627.47,0.009
2026-03-09 08:01:48,BTCUSDT,-0.11420970,-1.83322610,-1.34020949,0.54988560,23,9,1.22996398,0.00735539,COMPRA,2026-03-09 07:00:05,67999.36,0.00033
2026-03-09 08:01:48,ETHUSDT,-0.02641134,-0.89550863,-0.73303881,0.47223634,31,12,1.36000120,0.00692124,COMPRA,2026-03-09 07:00:08,2005.02,0.0065
2026-03-09 08:07:43,ADAUSDT,-0.20741292,-1.36149587,-1.89273104,0.41619292,29,10,1.01020034,0.00023435,COMPRA,2026-03-09 07:00:04,0.2565,47.3
2026-03-09 08:07:43,BNBUSDT,-0.14669405,-0.14669405,-0.14669405,0.34632405,23,11,1.06607055,0.00130183,COMPRA,2026-03-09 07:40:09,627.47,0.009
2026-03-09 08:07:43,BTCUSDT,-0.11461275,-1.83391375,-1.34091766,0.55028865,23,9,1.22967171,0.00734690,COMPRA,2026-03-09 07:00:05,67999.36,0.00033
2026-03-09 08:07:43,ETHUSDT,-0.02653172,-0.89587137,-0.73341645,0.47235672,31,12,1.35988377,0.00691934,COMPRA,2026-03-09 07:00:08,2005.02,0.0065
2026-03-09 08:13:34,ADAUSDT,-0.20715084,-1.36108201,-1.89227949,0.41593084,29,10,1.01039453,0.00023878,COMPRA,2026-03-09 07:00:04,0.2565,47.3
2026-03-09 08:13:34,BNBUSDT,-0.14648053,-0.14648053,-0.14648053,0.34611053,23,11,1.06630047,0.00130623,COMPRA,2026-03-09 07:40:09,627.47,0.009
2026-03-09 08:13:34,BTCUSDT,-0.11426227,-1.83346809,-1.34046514,0.54993817,23,9,1.22992586,0.00735429,COMPRA,2026-03-09 07:00:05,67999.36,0.00033
2026-03-09 08:13:34,ETHUSDT,-0.02634362,-0.89537119,-0.73289709,0.47216862,31,12,1.36006726,0.00692231,COMPRA,2026-03-09 07:00:08,2005.02,0.0065
2026-03-09 08:19:32,ADAUSDT,-0.34209938,-1.49717385,-2.02894598,0.43243938,31,10,0.84896572,-0.00386469,COMPRA,2026-03-09 08:17:37,0.254,47.1
2026-03-09 08:19:32,BNBUSDT,-0.14532219,-0.14532219,-0.14532219,0.34495219,23,11,1.06754862,0.00133005,COMPRA,2026-03-09 07:40:09,627.47,0.009
2026-03-09 08:19:32,BTCUSDT,-0.11236091,-1.82914168,-1.33596387,0.54803681,23,9,1.23130547,0.00739435,COMPRA,2026-03-09 07:00:05,67999.36,0.00033
2026-03-09 08:19:32,ETHUSDT,-0.14990727,-1.01782914,-0.87309055,0.48906727,32,12,1.13931663,0.00309908,COMPRA,2026-03-09 08:17:53,1987.97,0.0061
2026-03-09 08:25:24,ADAUSDT,-0.34226825,-1.49779806,-2.02968326,0.43260825,31,10,0.84887664,-0.00386718,COMPRA,2026-03-09 08:17:37,0.254,47.1
2026-03-09 08:25:24,BNBUSDT,-0.14544496,-0.14544496,-0.14544496,0.34507496,23,11,1.06741626,0.00132753,COMPRA,2026-03-09 07:40:09,627.47,0.009
2026-03-09 08:25:24,BTCUSDT,-0.11256244,-1.83019496,-1.33707857,0.54823834,23,9,1.23115917,0.00739010,COMPRA,2026-03-09 07:00:05,67999.36,0.00033
2026-03-09 08:25:24,ETHUSDT,-0.15032978,-1.01900197,-0.87430948,0.48948978,32,12,1.13900353,0.00309260,COMPRA,2026-03-09 08:17:53,1987.97,0.0061
2026-03-09 08:31:14,ADAUSDT,-0.34230771,-1.49738218,-2.02915431,0.43264771,31,10,0.84884566,-0.00386805,COMPRA,2026-03-09 08:17:37,0.254,47.1
2026-03-09 08:31:14,BNBUSDT,-0.14548766,-0.14548766,-0.14548766,0.34511766,23,11,1.06737022,0.00132665,COMPRA,2026-03-09 07:40:09,627.47,0.009
2026-03-09 08:31:14,BTCUSDT,-0.11263254,-1.82987318,-1.33672854,0.54830844,23,9,1.23110829,0.00738863,COMPRA,2026-03-09 07:00:05,67999.36,0.00033
2026-03-09 08:31:14,ETHUSDT,-0.15047061,-1.01876432,-0.87404858,0.48963061,32,12,1.13889919,0.00309044,COMPRA,2026-03-09 08:17:53,1987.97,0.0061
2026-03-09 08:37:03,ADAUSDT,-0.31445920,-1.47570325,-2.00938997,0.45164920,32,11,0.89600147,-0.00257899,COMPRA,2026-03-09 08:35:15,0.255,47.3
2026-03-09 08:37:03,BNBUSDT,-0.14620296,-0.14620296,-0.14620296,0.34583296,23,11,1.06659943,0.00131194,COMPRA,2026-03-09 07:40:09,627.47,0.009
2026-03-09 08:37:03,BTCUSDT,-0.11380664,-1.83255089,-1.33951466,0.54948254,23,9,1.23025632,0.00736389,COMPRA,2026-03-09 07:00:05,67999.36,0.00033
2026-03-09 08:37:03,ETHUSDT,-0.15152688,-1.02111871,-0.87648273,0.49068688,32,12,1.13811697,0.00307425,COMPRA,2026-03-09 08:17:53,1987.97,0.0061
2026-03-09 08:42:55,ADAUSDT,-0.31441715,-1.47566120,-2.00934792,0.45160715,32,11,0.89602646,-0.00257834,COMPRA,2026-03-09 08:35:15,0.255,47.3
2026-03-09 08:42:55,BNBUSDT,-0.14617093,-0.14617093,-0.14617093,0.34580093,23,11,1.06663394,0.00131260,COMPRA,2026-03-09 07:40:09,627.47,0.009
2026-03-09 08:42:55,BTCUSDT,-0.11375407,-1.83221525,-1.33915861,0.54942997,23,9,1.23029445,0.00736499,COMPRA,2026-03-09 07:00:05,67999.36,0.00033
2026-03-09 08:42:55,ETHUSDT,-0.15145646,-1.02068973,-0.87603172,0.49061646,32,12,1.13816910,0.00307533,COMPRA,2026-03-09 08:17:53,1987.97,0.0061
2026-03-09 08:48:46,ADAUSDT,-0.31436780,-1.47515651,-2.00873016,0.45155780,32,11,0.89604729,-0.00257779,COMPRA,2026-03-09 08:35:15,0.255,47.3
2026-03-09 08:48:46,BNBUSDT,-0.14614424,-0.14614424,-0.14614424,0.34577424,23,11,1.06666269,0.00131314,COMPRA,2026-03-09 07:40:09,627.47,0.009
2026-03-09 08:48:46,BTCUSDT,-0.11371026,-1.83231162,-1.33926509,0.54938616,23,9,1.23032623,0.00736592,COMPRA,2026-03-09 07:00:05,67999.36,0.00033
2026-03-09 08:48:46,ETHUSDT,-0.15144864,-1.02076491,-0.87611200,0.49060864,32,12,1.13817489,0.00307545,COMPRA,2026-03-09 08:17:53,1987.97,0.0061
2026-03-09 08:54:43,ADAUSDT,-0.31500611,-1.47670550,-2.01050529,0.45219611,32,11,0.89568494,-0.00258731,COMPRA,2026-03-09 08:35:15,0.255,47.3
2026-03-09 08:54:43,BNBUSDT,-0.14660864,-0.14660864,-0.14660864,0.34623864,23,11,1.06616251,0.00130359,COMPRA,2026-03-09 07:40:09,627.47,0.009
2026-03-09 08:54:43,BTCUSDT,-0.11447256,-1.83468123,-1.34175059,0.55014846,23,9,1.22977336,0.00734985,COMPRA,2026-03-09 07:00:05,67999.36,0.00033
2026-03-09 08:54:43,ETHUSDT,-0.15219976,-1.02239583,-0.87779698,0.49135976,32,12,1.13761899,0.00306393,COMPRA,2026-03-09 08:17:53,1987.97,0.0061
2026-03-09 09:00:35,ADAUSDT,-0.31502461,-1.47642044,-2.01014485,0.45221461,32,11,0.89566828,-0.00258775,COMPRA,2026-03-09 08:35:15,0.255,47.3
2026-03-09 09:00:35,BNBUSDT,-0.14663000,-0.14663000,-0.14663000,0.34626000,23,11,1.06613952,0.00130315,COMPRA,2026-03-09 07:40:09,627.47,0.009
2026-03-09 09:00:35,BTCUSDT,-0.11450760,-1.83436789,-1.34141213,0.55018350,23,9,1.22974795,0.00734912,COMPRA,2026-03-09 07:00:05,67999.36,0.00033
2026-03-09 09:00:35,ETHUSDT,-0.12160073,-0.99836614,-0.94241189,0.50974373,33,13,1.19345478,0.00417671,COMPRA,2026-03-09 08:55:24,1996.51,0.0061
2026-03-09 09:06:30,ADAUSDT,-0.31559225,-1.47698808,-2.01071249,0.45278225,32,11,0.89533106,-0.00259662,COMPRA,2026-03-09 08:35:15,0.255,47.3
2026-03-09 09:06:30,BNBUSDT,-0.14706237,-0.14706237,-0.14706237,0.34669237,23,11,1.06567406,0.00129426,COMPRA,2026-03-09 07:40:09,627.47,0.009
2026-03-09 09:06:30,BTCUSDT,-0.11521733,-1.83573166,-1.34282306,0.55089323,23,9,1.22923344,0.00733416,COMPRA,2026-03-09 07:00:05,67999.36,0.00033
2026-03-09 09:06:30,ETHUSDT,-0.12200648,-0.99911551,-0.94318237,0.51014947,33,13,1.19314706,0.00417067,COMPRA,2026-03-09 08:55:24,1996.51,0.0061
2026-03-09 09:12:25,ADAUSDT,-0.31529032,-1.47577547,-2.00927374,0.45248032,32,11,0.89549341,-0.00259235,COMPRA,2026-03-09 08:35:15,0.255,47.3
2026-03-09 09:12:25,BNBUSDT,-0.14685419,-0.14685419,-0.14685419,0.34648419,23,11,1.06589815,0.00129854,COMPRA,2026-03-09 07:40:09,627.47,0.009
2026-03-09 09:12:25,BTCUSDT,-0.11487561,-1.83499096,-1.34205360,0.55055151,23,9,1.22948114,0.00734136,COMPRA,2026-03-09 07:00:05,67999.36,0.00033
2026-03-09 09:12:25,ETHUSDT,-0.12187664,-0.99883959,-0.94289747,0.51001964,33,13,1.19324552,0.00417261,COMPRA,2026-03-09 08:55:24,1996.51,0.0061
2026-03-09 09:18:23,ADAUSDT,-0.31596144,-1.47750905,-2.01127115,0.45315144,32,11,0.89511465,-0.00260231,COMPRA,2026-03-09 08:35:15,0.255,47.3
2026-03-09 09:18:23,BNBUSDT,-0.14733995,-0.14733995,-0.14733995,0.34696995,23,11,1.06537535,0.00128855,COMPRA,2026-03-09 07:40:09,627.47,0.009
2026-03-09 09:18:23,BTCUSDT,-0.11567295,-1.83649463,-1.34360819,0.55134885,23,9,1.22890325,0.00732456,COMPRA,2026-03-09 07:00:05,67999.36,0.00033
2026-03-09 09:18:23,ETHUSDT,-0.12262322,-1.00029665,-0.94439819,0.51076622,33,13,1.19267950,0.00416150,COMPRA,2026-03-09 08:55:24,1996.51,0.0061
2026-03-09 09:24:15,ADAUSDT,-0.26805756,-1.42932297,-1.96286197,0.46210756,33,12,0.95540215,-0.00107293,VENTA,2026-03-09 09:20:25,0.2562,47.3
2026-03-09 09:24:15,BNBUSDT,-0.10778172,-0.10778172,-0.10778172,0.35486172,24,12,1.15249755,0.00288031,VENTA,2026-03-09 09:20:04,629.79,0.017
2026-03-09 09:24:15,BTCUSDT,-0.11546266,-1.83764869,-1.34486063,0.55113856,23,9,1.22905563,0.00732899,COMPRA,2026-03-09 07:00:05,67999.36,0.00033
2026-03-09 09:24:15,ETHUSDT,-0.07565605,-0.95078996,-0.85053736,0.51985805,34,14,1.25853626,0.00541952,VENTA,2026-03-09 09:23:15,2005.7,0.0061
2026-03-09 09:30:02,ADAUSDT,-0.26931399,-1.43118652,-1.96487628,0.46336399,33,12,0.95462606,-0.00109205,VENTA,2026-03-09 09:20:25,0.2562,47.3
2026-03-09 09:30:02,BNBUSDT,-0.10872725,-0.10872725,-0.10872725,0.35580725,24,12,1.15141586,0.00286118,VENTA,2026-03-09 09:20:04,629.79,0.017
2026-03-09 09:30:02,BTCUSDT,-0.11697849,-1.83971103,-1.34696237,0.55265439,23,9,1.22795760,0.00729705,COMPRA,2026-03-09 07:00:05,67999.36,0.00033
2026-03-09 09:30:02,ETHUSDT,-0.07685382,-0.95239609,-0.85216858,0.52105582,34,14,1.25758742,0.00540190,VENTA,2026-03-09 09:23:15,2005.7,0.0061
2026-03-09 09:36:01,ADAUSDT,-0.26926153,-1.42991982,-1.96330806,0.46331153,33,12,0.95463503,-0.00109183,VENTA,2026-03-09 09:20:25,0.2562,47.3
2026-03-09 09:36:01,BNBUSDT,-0.10871632,-0.10871632,-0.10871632,0.35579632,24,12,1.15142836,0.00286140,VENTA,2026-03-09 09:20:04,629.79,0.017
2026-03-09 09:36:01,BTCUSDT,-0.11696096,-1.83903413,-1.34623793,0.55263686,23,9,1.22797029,0.00729742,COMPRA,2026-03-09 07:00:05,67999.36,0.00033
2026-03-09 09:36:01,ETHUSDT,-0.07723380,-0.95241253,-0.85216269,0.52143580,34,14,1.25728658,0.00539631,VENTA,2026-03-09 09:23:15,2005.7,0.0061
2026-03-09 09:41:52,ADAUSDT,-0.27062048,-1.43264479,-1.96637224,0.46467048,33,12,0.95381029,-0.00111217,VENTA,2026-03-09 09:20:25,0.2562,47.3
2026-03-09 09:41:52,BNBUSDT,-0.10972197,-0.10972197,-0.10972197,0.35680197,24,12,1.15027896,0.00284106,VENTA,2026-03-09 09:20:04,629.79,0.017
2026-03-09 09:41:52,BTCUSDT,-0.02171043,-1.73552434,-1.13507249,0.57116373,24,10,1.35830654,0.01099675,VENTA,2026-03-09 09:38:29,68344.14,0.00033
2026-03-09 09:41:52,ETHUSDT,-0.07806811,-0.95335972,-0.85311681,0.52227011,34,14,1.25662632,0.00538404,VENTA,2026-03-09 09:23:15,2005.7,0.0061
2026-03-09 09:47:41,ADAUSDT,-0.26971689,-1.43052696,-1.96395289,0.46376689,33,12,0.95435256,-0.00109879,VENTA,2026-03-09 09:20:25,0.2562,47.3
2026-03-09 09:47:41,BNBUSDT,-0.10906064,-0.10906064,-0.10906064,0.35614064,24,12,1.15103469,0.00285444,VENTA,2026-03-09 09:20:04,629.79,0.017
2026-03-09 09:47:41,BTCUSDT,-0.02061787,-1.73311710,-1.13257045,0.57007117,24,10,1.35915789,0.01101951,VENTA,2026-03-09 09:38:29,68344.14,0.00033
2026-03-09 09:47:41,ETHUSDT,-0.07725032,-0.95195097,-0.85167175,0.52145232,34,14,1.25727351,0.00539607,VENTA,2026-03-09 09:23:15,2005.7,0.0061
2026-03-09 09:53:33,ADAUSDT,-0.26953331,-1.42973626,-1.96301143,0.46358331,33,12,0.95445567,-0.00109625,VENTA,2026-03-09 09:20:25,0.2562,47.3
2026-03-09 09:53:33,BNBUSDT,-0.10893494,-0.10893494,-0.10893494,0.35601494,24,12,1.15117839,0.00285698,VENTA,2026-03-09 09:20:04,629.79,0.017
2026-03-09 09:53:33,BTCUSDT,-0.02041019,-1.73254252,-1.13196941,0.56986349,24,10,1.35931978,0.01102384,VENTA,2026-03-09 09:38:29,68344.14,0.00033
2026-03-09 09:53:33,ETHUSDT,-0.07692816,-0.95161719,-0.85133726,0.52113016,34,14,1.25752856,0.00540081,VENTA,2026-03-09 09:23:15,2005.7,0.0061
2026-03-09 09:59:27,ADAUSDT,-0.28162247,-1.44228076,-1.97566900,0.47567247,33,12,0.95448706,-0.00109548,COMPRA,2026-03-09 09:55:04,0.2555,47.4
2026-03-09 09:59:27,BNBUSDT,-0.10889668,-0.10889668,-0.10889668,0.35597668,24,12,1.15122213,0.00285776,VENTA,2026-03-09 09:20:04,629.79,0.017
2026-03-09 09:59:27,BTCUSDT,-0.02027475,-1.73291814,-1.13238189,0.56972805,24,10,1.35942537,0.01102666,VENTA,2026-03-09 09:38:29,68344.14,0.00033
2026-03-09 09:59:27,ETHUSDT,-0.07701077,-0.95159190,-0.85130533,0.52121277,34,14,1.25746315,0.00539959,VENTA,2026-03-09 09:23:15,2005.7,0.0061
2026-03-09 10:05:24,ADAUSDT,-0.28239013,-1.44320020,-1.97662613,0.47644013,33,12,0.95401193,-0.00110719,COMPRA,2026-03-09 09:55:04,0.2555,47.4
2026-03-09 10:05:24,BNBUSDT,-0.10947602,-0.10947602,-0.10947602,0.35655602,24,12,1.15055996,0.00284604,VENTA,2026-03-09 09:20:04,629.79,0.017
2026-03-09 10:05:24,BTCUSDT,-0.02130410,-1.73519805,-1.13475197,0.57075740,24,10,1.35862310,0.01100522,VENTA,2026-03-09 09:38:29,68344.14,0.00033
2026-03-09 10:05:24,ETHUSDT,-0.07808463,-0.95313554,-0.85287784,0.52228663,34,14,1.25661325,0.00538380,VENTA,2026-03-09 09:23:15,2005.7,0.0061
2026-03-09 10:11:12,ADAUSDT,-0.23442752,-1.39600717,-1.92954769,0.49014752,34,13,1.01538688,0.00035973,VENTA,2026-03-09 10:11:12,0.2568,47.4
2026-03-09 10:11:12,BNBUSDT,-0.11056912,-0.11056912,-0.11056912,0.35764912,24,12,1.14931158,0.00282393,VENTA,2026-03-09 09:20:04,629.79,0.017
2026-03-09 10:11:12,BTCUSDT,-0.02310998,-1.73869263,-1.13836831,0.57256328,24,10,1.35721673,0.01096760,VENTA,2026-03-09 09:38:29,68344.14,0.00033
2026-03-09 10:11:12,ETHUSDT,-0.07953848,-0.95547417,-0.85527084,0.52374048,34,14,1.25546364,0.00536242,VENTA,2026-03-09 09:23:15,2005.7,0.0061
2026-03-09 10:17:12,ADAUSDT,-0.23339546,-1.39345731,-1.92662093,0.48911546,34,13,1.01599309,0.00037378,VENTA,2026-03-09 10:11:12,0.2568,47.4
2026-03-09 10:17:12,BNBUSDT,-0.10985314,-0.10985314,-0.10985314,0.35693314,24,12,1.15012912,0.00283841,VENTA,2026-03-09 09:20:04,629.79,0.017
2026-03-09 10:17:12,BTCUSDT,-0.04244130,-1.75704640,-1.15665159,0.59189460,24,10,1.35813774,0.01099224,COMPRA,2026-03-09 10:15:04,68444.0,8e-05
2026-03-09 10:17:12,ETHUSDT,-0.07843984,-0.95390907,-0.85367707,0.52264183,34,14,1.25633227,0.00537858,VENTA,2026-03-09 09:23:15,2005.7,0.0061
2026-03-09 10:23:01,ADAUSDT,-0.24469442,-1.40369381,-1.93659360,0.50041442,34,13,1.01650241,0.00038558,COMPRA,2026-03-09 10:20:09,0.2557,29.4
2026-03-09 10:23:01,BNBUSDT,-0.10925193,-0.10925193,-0.10925193,0.35633193,24,12,1.15081604,0.00285057,VENTA,2026-03-09 09:20:04,629.79,0.017
2026-03-09 10:23:01,BTCUSDT,-0.04139909,-1.75452910,-1.15402793,0.59085239,24,10,1.35891158,0.01101293,COMPRA,2026-03-09 10:15:04,68444.0,8e-05
2026-03-09 10:23:01,ETHUSDT,-0.08999120,-0.96458561,-0.86429986,0.53419320,34,14,1.25685508,0.00538829,COMPRA,2026-03-09 10:20:09,2003.56,0.0061
2026-03-09 10:28:54,ADAUSDT,-0.20520290,-1.36702967,-1.90060095,0.52744290,36,15,1.08350058,0.00184408,COMPRA,2026-03-09 10:26:17,0.2571,47.9
2026-03-09 10:28:54,BNBUSDT,-0.11105555,-0.11105555,-0.11105555,0.35813555,24,12,1.14875648,0.00281409,VENTA,2026-03-09 09:20:04,629.79,0.017
2026-03-09 10:28:54,BTCUSDT,-0.04452114,-1.76191499,-1.16172126,0.59397444,24,10,1.35659136,0.01095086,COMPRA,2026-03-09 10:15:04,68444.0,8e-05
2026-03-09 10:28:54,ETHUSDT,-0.05439195,-0.92851194,-0.79171032,0.56147395,35,15,1.32594339,0.00664836,COMPRA,2026-03-09 10:26:26,2013.36,0.0025
2026-03-09 10:34:47,ADAUSDT,-0.16258803,-1.32447506,-1.85784707,0.54737803,37,16,1.15005376,0.00322500,COMPRA,2026-03-09 10:31:17,0.2585,50.2
2026-03-09 10:34:47,BNBUSDT,-0.12012089,-0.12012089,-0.12012089,0.36720089,24,12,1.14820787,0.00280436,COMPRA,2026-03-09 10:30:09,635.29,0.009
2026-03-09 10:34:47,BTCUSDT,-0.04537781,-1.76475908,-1.16470865,0.59483111,24,10,1.35597328,0.01093431,COMPRA,2026-03-09 10:15:04,68444.0,8e-05
2026-03-09 10:34:47,ETHUSDT,-0.05472679,-0.92968674,-0.79293672,0.56180879,35,15,1.32572129,0.00664446,COMPRA,2026-03-09 10:26:26,2013.36,0.0025
2026-03-09 10:40:40,ADAUSDT,-0.16176593,-1.32167982,-1.85456186,0.54655593,37,16,1.15044962,0.00323291,COMPRA,2026-03-09 10:31:17,0.2585,50.2
2026-03-09 10:40:40,BNBUSDT,-0.11968966,-0.11968966,-0.11968966,0.36676966,24,12,1.14868789,0.00281288,COMPRA,2026-03-09 10:30:09,635.29,0.009
2026-03-09 10:40:40,BTCUSDT,0.07180797,-1.63300047,-0.90595089,0.62715333,25,11,1.53831646,0.01587078,COMPRA,2026-03-09 10:35:03,68988.05,0.00034
2026-03-09 10:40:40,ETHUSDT,-0.00574789,-0.87472612,-0.68688943,0.57847589,36,16,1.40484975,0.00802801,COMPRA,2026-03-09 10:35:13,2022.05,0.0025
2026-03-09 10:46:31,ADAUSDT,-0.18256108,-1.34147277,-1.87389171,0.56763108,39,16,1.13593463,0.00280544,COMPRA,2026-03-09 10:46:01,0.2586,49.9
2026-03-09 10:46:31,BNBUSDT,-0.12083216,-0.12083216,-0.12083216,0.36791216,24,12,1.14741657,0.00279033,COMPRA,2026-03-09 10:30:09,635.29,0.009
2026-03-09 10:46:31,BTCUSDT,0.06974761,-1.63854914,-0.91175108,0.62921369,25,11,1.53672297,0.01583196,COMPRA,2026-03-09 10:35:03,68988.05,0.00034
2026-03-09 10:46:31,ETHUSDT,-0.00815142,-0.87951341,-0.69182319,0.58087942,36,16,1.40298034,0.00799699,COMPRA,2026-03-09 10:35:13,2022.05,0.0025
2026-03-09 10:52:20,ADAUSDT,-0.19705863,-1.35518320,-1.88739138,0.57715863,41,16,1.11569430,0.00231248,VENTA,2026-03-09 10:49:35,0.2585,19.4
2026-03-09 10:52:20,BNBUSDT,-0.12079295,-0.12079295,-0.12079295,0.36787295,24,12,1.14746017,0.00279110,COMPRA,2026-03-09 10:30:09,635.29,0.009
2026-03-09 10:52:20,BTCUSDT,0.03205556,-1.65818775,-0.74581782,0.66477374,26,11,1.49579179,0.01444717,COMPRA,2026-03-09 10:49:56,68940.01,0.00034
2026-03-09 10:52:20,ETHUSDT,-0.00778345,-0.87878522,-0.69107286,0.58051145,36,16,1.40326666,0.00800174,COMPRA,2026-03-09 10:35:13,2022.05,0.0025
2026-03-09 10:58:11,ADAUSDT,-0.19710322,-1.35583491,-1.88819385,0.57720322,41,16,1.11571559,0.00231288,VENTA,2026-03-09 10:49:35,0.2585,19.4
2026-03-09 10:58:11,BNBUSDT,-0.12077055,-0.12077055,-0.12077055,0.36785055,24,12,1.14748509,0.00279154,COMPRA,2026-03-09 10:30:09,635.29,0.009
2026-03-09 10:58:11,BTCUSDT,0.03209469,-1.65820413,-0.74583819,0.66473461,26,11,1.49582402,0.01444794,COMPRA,2026-03-09 10:49:56,68940.01,0.00034
2026-03-09 10:58:11,ETHUSDT,-0.00741218,-0.87823965,-0.69051658,0.58014018,36,16,1.40356736,0.00800673,COMPRA,2026-03-09 10:35:13,2022.05,0.0025
2026-03-09 11:04:02,ADAUSDT,-0.19696221,-1.35539034,-1.88767390,0.57706221,41,16,1.11578478,0.00231418,VENTA,2026-03-09 10:49:35,0.2585,19.4
2026-03-09 11:04:02,BNBUSDT,-0.12069775,-0.12069775,-0.12069775,0.36777775,24,12,1.14756607,0.00279298,COMPRA,2026-03-09 10:30:09,635.29,0.009
